date,grimpeur_id,bloc_id,resultat,essais
2026-08-10,g001,b0329,echec,7
2026-08-10,g001,b0338,echec,16
2026-08-10,g001,b0348,echec,12
2026-08-10,g004,b0322,reussite,1
2026-08-10,g004,b0302,reussite,1
2026-08-10,g004,b0308,echec,13
2026-08-10,g004,b0347,echec,11
2026-08-10,g004,b0254,reussite,1
2026-08-10,g004,b0252,reussite,1
2026-08-10,g004,b0285,echec,18
2026-08-10,g006,b0263,reussite,1
2026-08-10,g006,b0344,reussite,2
2026-08-10,g006,b0295,echec,14
2026-08-10,g006,b0334,reussite,2
2026-08-10,g006,b0294,echec,16
2026-08-10,g006,b0315,echec,14
2026-08-10,g006,b0335,echec,6
2026-08-10,g006,b0297,echec,10
2026-08-10,g006,b0256,echec,9
2026-08-10,g008,b0304,reussite,1
2026-08-10,g008,b0315,reussite,1
2026-08-10,g008,b0307,echec,13
2026-08-10,g008,b0334,reussite,1
2026-08-10,g008,b0313,reussite,1
2026-08-10,g008,b0336,echec,7
2026-08-10,g008,b0346,echec,16
2026-08-10,g008,b0298,echec,8
2026-08-10,g008,b0268,echec,8
2026-08-10,g008,b0279,echec,16
2026-08-10,g008,b0317,echec,10
2026-08-10,g008,b0318,echec,15
2026-08-10,g009,b0336,reussite,17
2026-08-10,g009,b0307,echec,13
2026-08-10,g009,b0257,echec,12
2026-08-10,g009,b0313,reussite,1
2026-08-10,g009,b0273,reussite,1
2026-08-10,g009,b0306,echec,15
2026-08-10,g009,b0346,echec,12
2026-08-10,g009,b0266,echec,18
2026-08-10,g009,b0308,echec,9
2026-08-10,g012,b0304,reussite,1
2026-08-10,g012,b0315,echec,7
2026-08-10,g012,b0276,echec,8
2026-08-10,g012,b0343,reussite,4
2026-08-10,g012,b0256,echec,9
2026-08-10,g012,b0296,reussite,15
2026-08-10,g012,b0286,echec,12
2026-08-10,g012,b0295,echec,6
2026-08-10,g012,b0265,reussite,15
2026-08-10,g012,b0285,echec,13
2026-08-10,g012,b0345,reussite,1
2026-08-10,g013,b0308,reussite,1
2026-08-10,g013,b0262,reussite,1
2026-08-10,g013,b0290,echec,7
2026-08-10,g013,b0314,reussite,1
2026-08-10,g013,b0268,echec,7
2026-08-10,g013,b0294,echec,1
2026-08-10,g013,b0255,reussite,2
2026-08-10,g013,b0309,echec,7
2026-08-10,g013,b0304,reussite,1
2026-08-10,g013,b0343,reussite,1
2026-08-10,g013,b0258,reussite,8
2026-08-10,g014,b0268,echec,7
2026-08-10,g014,b0343,reussite,5
2026-08-10,g014,b0316,echec,12
2026-08-10,g014,b0335,reussite,8
2026-08-10,g014,b0334,reussite,1
2026-08-10,g014,b0325,echec,12
2026-08-10,g014,b0275,reussite,9
2026-08-10,g014,b0322,reussite,2
2026-08-10,g014,b0295,echec,6
2026-08-10,g014,b0315,echec,12
2026-08-10,g018,b0339,echec,9
2026-08-10,g018,b0306,echec,13
2026-08-10,g018,b0295,reussite,8
2026-08-10,g018,b0286,reussite,17
2026-08-10,g018,b0326,echec,7
2026-08-10,g018,b0316,echec,4
2026-08-10,g018,b0285,echec,14
2026-08-10,g018,b0315,echec,3
2026-08-10,g018,b0269,echec,8
2026-08-10,g018,b0276,echec,15
2026-08-10,g022,b0304,reussite,1
2026-08-10,g022,b0255,reussite,1
2026-08-10,g022,b0315,echec,13
2026-08-10,g022,b0274,echec,6
2026-08-10,g022,b0303,reussite,6
2026-08-10,g022,b0325,reussite,8
2026-08-10,g022,b0262,echec,2
2026-08-10,g022,b0316,echec,7
2026-08-10,g022,b0314,reussite,6
2026-08-10,g022,b0284,reussite,4
2026-08-10,g022,b0297,echec,9
2026-08-10,g022,b0256,echec,8
2026-08-10,g023,b0255,reussite,8
2026-08-10,g023,b0345,echec,4
2026-08-10,g023,b0322,reussite,2
2026-08-10,g023,b0262,reussite,4
2026-08-10,g023,b0274,reussite,1
2026-08-10,g023,b0262,reussite,1
2026-08-10,g023,b0297,echec,9
2026-08-10,g023,b0264,reussite,6
2026-08-10,g023,b0315,reussite,9
2026-08-10,g023,b0343,echec,5
2026-08-10,g023,b0276,echec,15
2026-08-10,g023,b0344,reussite,2
2026-08-10,g023,b0305,echec,9
2026-08-10,g023,b0295,echec,14
2026-08-10,g023,b0293,echec,9
2026-08-10,g023,b0265,echec,6
2026-08-10,g024,b0283,reussite,9
2026-08-10,g024,b0253,echec,11
2026-08-10,g024,b0273,echec,6
2026-08-10,g024,b0334,reussite,5
2026-08-10,g024,b0344,reussite,7
2026-08-10,g024,b0313,echec,8
2026-08-10,g024,b0285,echec,17
2026-08-10,g024,b0315,echec,10
2026-08-10,g027,b0251,reussite,1
2026-08-10,g027,b0289,reussite,1
2026-08-10,g027,b0255,echec,16
2026-08-10,g027,b0272,echec,4
2026-08-10,g034,b0297,reussite,1
2026-08-10,g034,b0345,reussite,2
2026-08-10,g034,b0265,echec,8
2026-08-10,g034,b0263,reussite,1
2026-08-10,g034,b0298,echec,17
2026-08-10,g034,b0316,echec,12
2026-08-10,g034,b0305,echec,3
2026-08-10,g034,b0304,echec,4
2026-08-10,g035,b0263,reussite,1
2026-08-10,g035,b0261,reussite,1
2026-08-10,g035,b0265,echec,16
2026-08-10,g035,b0334,echec,13
2026-08-10,g035,b0321,reussite,2
2026-08-10,g035,b0342,reussite,1
2026-08-10,g035,b0305,echec,13
2026-08-10,g035,b0313,echec,10
2026-08-10,g035,b0344,echec,11
2026-08-10,g035,b0310,reussite,1
2026-08-10,g035,b0350,reussite,1
2026-08-10,g043,b0263,reussite,1
2026-08-10,g043,b0293,echec,11
2026-08-10,g043,b0291,reussite,1
2026-08-10,g043,b0350,reussite,1
2026-08-10,g043,b0314,echec,13
2026-08-10,g043,b0292,reussite,1
2026-08-10,g043,b0304,reussite,14
2026-08-10,g043,b0336,echec,6
2026-08-10,g043,b0332,reussite,1
2026-08-10,g043,b0330,reussite,1
2026-08-10,g043,b0305,echec,10
2026-08-10,g047,b0313,reussite,1
2026-08-10,g047,b0273,reussite,1
2026-08-10,g047,b0295,reussite,11
2026-08-10,g047,b0286,echec,17
2026-08-10,g047,b0297,echec,14
2026-08-10,g047,b0293,reussite,2
2026-08-10,g047,b0256,echec,16
2026-08-10,g047,b0263,reussite,1
2026-08-10,g047,b0255,reussite,5
2026-08-10,g048,b0263,reussite,1
2026-08-10,g048,b0316,echec,7
2026-08-10,g048,b0312,reussite,1
2026-08-10,g048,b0326,echec,13
2026-08-10,g048,b0307,echec,15
2026-08-10,g048,b0306,echec,8
2026-08-10,g048,b0330,reussite,1
2026-08-10,g048,b0260,reussite,1
2026-08-10,g048,b0332,reussite,1
2026-08-10,g048,b0346,echec,8
2026-08-10,g048,b0325,echec,10
2026-08-11,g002,b0305,reussite,1
2026-08-11,g002,b0315,echec,16
2026-08-11,g002,b0293,reussite,10
2026-08-11,g002,b0297,echec,16
2026-08-11,g002,b0274,reussite,6
2026-08-11,g002,b0255,echec,5
2026-08-11,g002,b0325,echec,10
2026-08-11,g002,b0335,echec,11
2026-08-11,g002,b0275,echec,12
2026-08-11,g002,b0317,echec,12
2026-08-11,g002,b0264,reussite,1
2026-08-11,g002,b0306,echec,12
2026-08-11,g002,b0312,reussite,1
2026-08-11,g002,b0347,echec,17
2026-08-11,g002,b0326,echec,10
2026-08-11,g002,b0336,echec,10
2026-08-11,g002,b0257,echec,8
2026-08-11,g002,b0281,reussite,1
2026-08-11,g002,b0252,reussite,1
2026-08-11,g002,b0296,echec,13
2026-08-11,g006,b0263,reussite,1
2026-08-11,g006,b0283,reussite,1
2026-08-11,g006,b0343,reussite,11
2026-08-11,g006,b0274,echec,7
2026-08-11,g007,b0284,reussite,1
2026-08-11,g007,b0275,echec,9
2026-08-11,g007,b0314,echec,6
2026-08-11,g007,b0262,reussite,4
2026-08-11,g008,b0347,echec,14
2026-08-11,g008,b0305,reussite,3
2026-08-11,g008,b0279,echec,11
2026-08-11,g008,b0304,reussite,3
2026-08-11,g008,b0308,echec,15
2026-08-11,g008,b0268,echec,17
2026-08-11,g008,b0336,echec,8
2026-08-11,g008,b0298,echec,15
2026-08-11,g008,b0267,echec,16
2026-08-11,g012,b0345,reussite,1
2026-08-11,g012,b0307,echec,13
2026-08-11,g012,b0326,echec,6
2026-08-11,g012,b0306,echec,10
2026-08-11,g012,b0347,echec,18
2026-08-11,g012,b0346,echec,8
2026-08-11,g012,b0288,echec,8
2026-08-11,g012,b0286,echec,14
2026-08-11,g012,b0285,echec,15
2026-08-11,g028,b0274,reussite,1
2026-08-11,g028,b0345,reussite,5
2026-08-11,g028,b0316,echec,7
2026-08-11,g028,b0343,echec,7
2026-08-11,g028,b0256,echec,10
2026-08-11,g028,b0272,reussite,1
2026-08-11,g028,b0335,echec,6
2026-08-11,g028,b0305,echec,10
2026-08-11,g028,b0275,echec,18
2026-08-11,g032,b0322,reussite,1
2026-08-11,g032,b0322,reussite,1
2026-08-11,g032,b0273,reussite,3
2026-08-11,g032,b0313,reussite,6
2026-08-11,g032,b0324,echec,8
2026-08-11,g032,b0255,echec,11
2026-08-11,g032,b0253,echec,6
2026-08-11,g032,b0263,reussite,1
2026-08-11,g037,b0275,reussite,6
2026-08-11,g037,b0315,reussite,4
2026-08-11,g037,b0276,echec,7
2026-08-11,g037,b0265,echec,2
2026-08-11,g037,b0316,echec,8
2026-08-11,g037,b0325,reussite,7
2026-08-11,g037,b0296,reussite,13
2026-08-11,g037,b0346,echec,17
2026-08-11,g040,b0304,reussite,1
2026-08-11,g040,b0345,reussite,10
2026-08-11,g040,b0314,echec,7
2026-08-11,g040,b0297,echec,11
2026-08-11,g040,b0334,reussite,1
2026-08-11,g040,b0344,echec,2
2026-08-11,g040,b0295,echec,13
2026-08-11,g045,b0283,reussite,1
2026-08-11,g045,b0298,echec,16
2026-08-11,g045,b0294,echec,7
2026-08-11,g045,b0326,echec,13
2026-08-11,g045,b0346,echec,13
2026-08-11,g045,b0297,echec,6
2026-08-11,g045,b0273,reussite,1
2026-08-11,g045,b0276,echec,15
2026-08-11,g045,b0259,echec,14
2026-08-11,g045,b0273,reussite,1
2026-08-11,g045,b0265,echec,14
2026-08-11,g045,b0304,reussite,5
2026-08-11,g045,b0274,reussite,2
2026-08-11,g045,b0306,echec,16
2026-08-11,g045,b0255,echec,3
2026-08-11,g045,b0326,echec,8
2026-08-11,g045,b0295,echec,9
2026-08-11,g046,b0252,reussite,1
2026-08-11,g046,b0322,reussite,5
2026-08-11,g046,b0264,echec,8
2026-08-11,g046,b0314,echec,6
2026-08-11,g046,b0304,echec,8
2026-08-11,g046,b0324,echec,11
2026-08-11,g046,b0284,echec,14
2026-08-11,g046,b0274,reussite,16
2026-08-11,g046,b0341,reussite,2
2026-08-11,g046,b0294,echec,12
2026-08-11,g046,b0345,echec,13
2026-08-11,g046,b0346,echec,11
2026-08-11,g046,b0290,echec,17
2026-08-11,g046,b0259,echec,14
2026-08-11,g046,b0288,echec,10
2026-08-11,g046,b0277,echec,11
2026-08-11,g046,b0337,echec,17
2026-08-11,g046,b0287,echec,13
2026-08-11,g046,b0329,echec,6
2026-08-11,g046,b0317,echec,11
2026-08-11,g048,b0273,reussite,1
2026-08-11,g048,b0334,reussite,4
2026-08-11,g048,b0322,reussite,4
2026-08-11,g048,b0324,echec,14
2026-08-11,g048,b0274,echec,6
2026-08-11,g048,b0315,echec,16
2026-08-11,g048,b0325,echec,16
2026-08-11,g048,b0335,echec,16
2026-08-11,g048,b0302,echec,1
2026-08-12,g003,b0264,reussite,6
2026-08-12,g003,b0255,echec,11
2026-08-12,g003,b0274,echec,11
2026-08-12,g003,b0313,reussite,4
2026-08-12,g003,b0303,echec,6
2026-08-12,g003,b0253,reussite,2
2026-08-12,g004,b0273,reussite,1
2026-08-12,g004,b0294,reussite,1
2026-08-12,g004,b0344,reussite,1
2026-08-12,g004,b0256,reussite,12
2026-08-12,g004,b0255,reussite,3
2026-08-12,g004,b0314,reussite,3
2026-08-12,g004,b0279,echec,15
2026-08-12,g004,b0297,reussite,9
2026-08-12,g004,b0315,echec,4
2026-08-12,g004,b0326,reussite,8
2026-08-12,g004,b0322,reussite,1
2026-08-12,g004,b0336,echec,13
2026-08-12,g004,b0323,reussite,1
2026-08-12,g004,b0327,echec,9
2026-08-12,g004,b0341,reussite,1
2026-08-12,g004,b0286,echec,10
2026-08-12,g004,b0296,echec,6
2026-08-12,g004,b0328,echec,15
2026-08-12,g008,b0254,reussite,1
2026-08-12,g008,b0338,echec,10
2026-08-12,g008,b0321,reussite,1
2026-08-12,g008,b0271,reussite,1
2026-08-12,g008,b0328,echec,15
2026-08-12,g008,b0329,echec,10
2026-08-12,g008,b0339,echec,7
2026-08-12,g008,b0290,echec,8
2026-08-12,g011,b0264,reussite,1
2026-08-12,g011,b0283,reussite,1
2026-08-12,g011,b0325,echec,16
2026-08-12,g011,b0317,echec,16
2026-08-12,g011,b0316,echec,13
2026-08-12,g011,b0345,reussite,6
2026-08-12,g011,b0273,reussite,2
2026-08-12,g011,b0343,echec,11
2026-08-12,g011,b0305,echec,4
2026-08-12,g017,b0261,reussite,1
2026-08-12,g017,b0254,reussite,1
2026-08-12,g017,b0291,reussite,1
2026-08-12,g017,b0311,reussite,1
2026-08-12,g017,b0350,reussite,1
2026-08-12,g017,b0346,echec,14
2026-08-12,g017,b0347,echec,10
2026-08-12,g017,b0307,echec,12
2026-08-12,g017,b0330,reussite,1
2026-08-12,g017,b0289,reussite,1
2026-08-12,g020,b0325,echec,13
2026-08-12,g020,b0305,reussite,2
2026-08-12,g020,b0343,reussite,3
2026-08-12,g020,b0336,echec,9
2026-08-12,g020,b0264,reussite,1
2026-08-12,g020,b0346,echec,9
2026-08-12,g022,b0267,echec,9
2026-08-12,g022,b0336,echec,10
2026-08-12,g022,b0335,reussite,8
2026-08-12,g022,b0322,reussite,1
2026-08-12,g022,b0315,echec,5
2026-08-12,g022,b0265,echec,12
2026-08-12,g022,b0341,reussite,1
2026-08-12,g023,b0255,reussite,1
2026-08-12,g023,b0334,reussite,1
2026-08-12,g023,b0264,echec,13
2026-08-12,g023,b0275,echec,14
2026-08-12,g023,b0313,reussite,4
2026-08-12,g023,b0284,echec,6
2026-08-12,g023,b0294,echec,11
2026-08-12,g023,b0304,reussite,10
2026-08-12,g023,b0316,echec,11
2026-08-12,g023,b0297,echec,14
2026-08-12,g023,b0303,reussite,13
2026-08-12,g023,b0256,echec,17
2026-08-12,g025,b0256,reussite,1
2026-08-12,g025,b0325,reussite,1
2026-08-12,g025,b0257,echec,11
2026-08-12,g025,b0336,echec,15
2026-08-12,g025,b0346,echec,10
2026-08-12,g025,b0306,echec,9
2026-08-12,g025,b0276,echec,11
2026-08-12,g025,b0326,echec,15
2026-08-12,g025,b0347,echec,15
2026-08-12,g025,b0314,reussite,1
2026-08-12,g025,b0304,reussite,2
2026-08-12,g033,b0265,reussite,1
2026-08-12,g033,b0285,echec,7
2026-08-12,g033,b0317,echec,13
2026-08-12,g033,b0347,reussite,5
2026-08-12,g033,b0318,echec,17
2026-08-12,g033,b0256,reussite,1
2026-08-12,g033,b0328,echec,10
2026-08-12,g036,b0256,reussite,1
2026-08-12,g036,b0317,echec,6
2026-08-12,g036,b0326,reussite,5
2026-08-12,g036,b0276,echec,5
2026-08-12,g036,b0347,echec,4
2026-08-12,g036,b0296,echec,6
2026-08-12,g036,b0325,reussite,2
2026-08-12,g036,b0285,reussite,7
2026-08-12,g041,b0303,reussite,1
2026-08-12,g041,b0264,reussite,1
2026-08-12,g041,b0322,reussite,6
2026-08-12,g041,b0343,echec,11
2026-08-12,g041,b0341,reussite,1
2026-08-12,g041,b0261,reussite,1
2026-08-12,g041,b0316,echec,10
2026-08-12,g041,b0305,echec,12
2026-08-12,g041,b0304,echec,16
2026-08-12,g043,b0321,reussite,1
2026-08-12,g043,b0275,echec,8
2026-08-12,g043,b0345,echec,8
2026-08-12,g043,b0342,reussite,1
2026-08-12,g043,b0344,reussite,3
2026-08-12,g043,b0284,echec,5
2026-08-12,g043,b0302,reussite,1
2026-08-12,g043,b0316,echec,14
2026-08-12,g043,b0264,echec,8
2026-08-12,g043,b0314,echec,7
2026-08-12,g043,b0303,reussite,6
2026-08-12,g043,b0333,reussite,1
2026-08-12,g043,b0293,echec,12
2026-08-12,g043,b0289,reussite,1
2026-08-12,g043,b0255,echec,13
2026-08-12,g043,b0306,echec,17
2026-08-12,g043,b0305,reussite,7
2026-08-12,g043,b0347,echec,9
2026-08-12,g043,b0346,echec,11
2026-08-12,g043,b0286,echec,13
2026-08-12,g043,b0297,echec,12
2026-08-12,g043,b0315,echec,8
2026-08-12,g044,b0274,reussite,1
2026-08-12,g044,b0256,echec,16
2026-08-12,g044,b0294,echec,7
2026-08-12,g044,b0344,reussite,2
2026-08-12,g044,b0324,reussite,8
2026-08-12,g044,b0304,echec,6
2026-08-12,g044,b0334,reussite,1
2026-08-12,g044,b0295,echec,7
2026-08-12,g044,b0335,echec,16
2026-08-12,g044,b0323,reussite,1
2026-08-12,g044,b0326,echec,9
2026-08-12,g044,b0265,echec,13
2026-08-12,g044,b0325,echec,8
2026-08-12,g044,b0346,echec,11
2026-08-12,g044,b0307,echec,6
2026-08-12,g044,b0314,reussite,1
2026-08-12,g044,b0337,echec,7
2026-08-12,g044,b0328,echec,16
2026-08-12,g044,b0320,reussite,1
2026-08-12,g044,b0336,echec,12
2026-08-12,g044,b0311,reussite,1
2026-08-12,g044,b0318,echec,7
2026-08-12,g044,b0326,echec,11
2026-08-12,g045,b0296,echec,6
2026-08-12,g045,b0347,echec,10
2026-08-12,g045,b0344,reussite,1
2026-08-12,g050,b0262,echec,8
2026-08-12,g050,b0253,echec,3
2026-08-12,g050,b0283,reussite,9
2026-08-12,g050,b0324,echec,16
2026-08-12,g050,b0321,reussite,1
2026-08-12,g050,b0297,echec,15
2026-08-13,g003,b0253,reussite,1
2026-08-13,g003,b0336,echec,16
2026-08-13,g003,b0347,echec,12
2026-08-13,g003,b0257,echec,17
2026-08-13,g003,b0350,reussite,1
2026-08-13,g003,b0346,echec,8
2026-08-13,g004,b0335,reussite,1
2026-08-13,g004,b0255,reussite,1
2026-08-13,g004,b0316,reussite,9
2026-08-13,g004,b0295,echec,12
2026-08-13,g004,b0324,reussite,1
2026-08-13,g004,b0347,echec,17
2026-08-13,g004,b0325,echec,13
2026-08-13,g004,b0287,echec,13
2026-08-13,g004,b0259,echec,10
2026-08-13,g004,b0278,echec,10
2026-08-13,g004,b0317,echec,15
2026-08-13,g004,b0334,reussite,1
2026-08-13,g004,b0314,reussite,1
2026-08-13,g004,b0283,reussite,1
2026-08-13,g004,b0269,echec,8
2026-08-13,g004,b0325,reussite,5
2026-08-13,g004,b0347,echec,8
2026-08-13,g004,b0257,echec,17
2026-08-13,g004,b0253,reussite,1
2026-08-13,g004,b0296,echec,9
2026-08-13,g004,b0307,echec,17
2026-08-13,g013,b0268,echec,15
2026-08-13,g013,b0279,echec,10
2026-08-13,g013,b0293,reussite,1
2026-08-13,g013,b0345,reussite,2
2026-08-13,g013,b0278,echec,15
2026-08-13,g013,b0273,reussite,1
2026-08-13,g013,b0267,echec,13
2026-08-13,g013,b0338,echec,7
2026-08-13,g014,b0312,reussite,1
2026-08-13,g014,b0333,reussite,1
2026-08-13,g014,b0317,echec,9
2026-08-13,g014,b0336,echec,18
2026-08-13,g014,b0251,reussite,1
2026-08-13,g014,b0306,echec,16
2026-08-13,g014,b0287,echec,8
2026-08-13,g014,b0276,echec,13
2026-08-13,g014,b0254,reussite,1
2026-08-13,g014,b0318,echec,13
2026-08-13,g021,b0283,reussite,1
2026-08-13,g021,b0263,reussite,1
2026-08-13,g021,b0253,echec,5
2026-08-13,g021,b0323,reussite,1
2026-08-13,g021,b0261,reussite,1
2026-08-13,g021,b0314,echec,15
2026-08-13,g021,b0254,reussite,1
2026-08-13,g021,b0312,reussite,1
2026-08-13,g021,b0325,echec,11
2026-08-13,g021,b0251,reussite,1
2026-08-13,g021,b0333,reussite,1
2026-08-13,g022,b0275,echec,10
2026-08-13,g022,b0285,echec,17
2026-08-13,g022,b0261,reussite,1
2026-08-13,g022,b0265,echec,12
2026-08-13,g022,b0286,echec,14
2026-08-13,g022,b0302,reussite,1
2026-08-13,g022,b0295,echec,8
2026-08-13,g022,b0347,echec,18
2026-08-13,g022,b0346,echec,16
2026-08-13,g024,b0344,reussite,1
2026-08-13,g024,b0255,echec,17
2026-08-13,g024,b0333,reussite,1
2026-08-13,g024,b0322,echec,9
2026-08-13,g024,b0272,echec,2
2026-08-13,g024,b0271,reussite,1
2026-08-13,g024,b0324,echec,8
2026-08-13,g024,b0294,echec,15
2026-08-13,g024,b0274,echec,11
2026-08-13,g024,b0256,echec,13
2026-08-13,g024,b0294,echec,12
2026-08-13,g024,b0303,echec,9
2026-08-13,g024,b0343,echec,13
2026-08-13,g024,b0321,reussite,1
2026-08-13,g024,b0335,echec,8
2026-08-13,g024,b0305,echec,10
2026-08-13,g024,b0304,echec,8
2026-08-13,g024,b0314,echec,6
2026-08-13,g026,b0343,reussite,1
2026-08-13,g026,b0307,echec,11
2026-08-13,g026,b0296,echec,14
2026-08-13,g026,b0306,reussite,13
2026-08-13,g026,b0276,echec,8
2026-08-13,g026,b0325,reussite,6
2026-08-13,g026,b0279,echec,15
2026-08-13,g026,b0308,echec,12
2026-08-13,g030,b0302,reussite,1
2026-08-13,g030,b0311,reussite,1
2026-08-13,g030,b0305,echec,7
2026-08-13,g030,b0308,echec,12
2026-08-13,g030,b0350,reussite,1
2026-08-13,g030,b0325,echec,16
2026-08-13,g030,b0265,echec,13
2026-08-13,g030,b0307,echec,15
2026-08-13,g030,b0315,echec,8
2026-08-13,g031,b0262,reussite,1
2026-08-13,g031,b0273,reussite,2
2026-08-13,g031,b0265,echec,9
2026-08-13,g031,b0345,reussite,13
2026-08-13,g031,b0325,echec,8
2026-08-13,g031,b0275,echec,13
2026-08-13,g031,b0293,reussite,7
2026-08-13,g031,b0281,reussite,1
2026-08-13,g031,b0313,reussite,3
2026-08-13,g031,b0303,echec,5
2026-08-13,g031,b0252,reussite,1
2026-08-13,g037,b0343,reussite,1
2026-08-13,g037,b0306,echec,10
2026-08-13,g037,b0307,echec,17
2026-08-13,g037,b0265,echec,7
2026-08-13,g037,b0275,echec,4
2026-08-13,g037,b0326,echec,16
2026-08-13,g037,b0297,reussite,2
2026-08-13,g037,b0296,echec,14
2026-08-13,g037,b0325,echec,4
2026-08-13,g037,b0305,reussite,2
2026-08-13,g048,b0283,reussite,1
2026-08-13,g048,b0302,reussite,1
2026-08-13,g048,b0311,reussite,1
2026-08-13,g048,b0286,echec,16
2026-08-13,g048,b0350,reussite,1
2026-08-13,g048,b0306,echec,7
2026-08-13,g048,b0308,echec,16
2026-08-13,g048,b0326,echec,11
2026-08-13,g050,b0284,reussite,12
2026-08-13,g050,b0322,echec,4
2026-08-13,g050,b0264,echec,8
2026-08-13,g050,b0302,reussite,1
2026-08-13,g050,b0304,echec,12
2026-08-13,g050,b0332,reussite,1
2026-08-13,g050,b0261,reussite,1
2026-08-13,g050,b0316,echec,7
2026-08-13,g050,b0303,reussite,8
2026-08-13,g050,b0326,echec,8
2026-08-13,g050,b0305,reussite,6
2026-08-13,g050,b0281,reussite,1
2026-08-13,g050,b0256,echec,11
2026-08-13,g050,b0325,echec,12
2026-08-13,g050,b0285,echec,9
2026-08-13,g050,b0336,echec,16
2026-08-13,g055,b0345,reussite,1
2026-08-13,g055,b0306,echec,12
2026-08-13,g055,b0302,reussite,1
2026-08-13,g055,b0347,echec,18
2026-08-13,g055,b0323,reussite,1
2026-08-13,g055,b0333,reussite,1
2026-08-13,g055,b0321,reussite,1
2026-08-13,g055,b0267,echec,9
2026-08-14,g001,b0341,reussite,1
2026-08-14,g001,b0254,reussite,1
2026-08-14,g001,b0272,reussite,1
2026-08-14,g001,b0251,reussite,1
2026-08-14,g001,b0323,reussite,1
2026-08-14,g001,b0306,echec,10
2026-08-14,g001,b0252,reussite,1
2026-08-14,g001,b0282,reussite,1
2026-08-14,g003,b0328,echec,16
2026-08-14,g003,b0320,reussite,1
2026-08-14,g003,b0298,echec,18
2026-08-14,g014,b0314,reussite,1
2026-08-14,g014,b0322,reussite,1
2026-08-14,g014,b0303,reussite,3
2026-08-14,g014,b0341,reussite,1
2026-08-14,g014,b0295,reussite,8
2026-08-14,g014,b0316,reussite,10
2026-08-14,g014,b0286,echec,13
2026-08-14,g014,b0296,echec,7
2026-08-14,g014,b0326,echec,13
2026-08-14,g014,b0263,reussite,1
2026-08-14,g014,b0347,echec,8
2026-08-14,g014,b0261,reussite,1
2026-08-14,g025,b0305,reussite,1
2026-08-14,g025,b0336,reussite,1
2026-08-14,g025,b0328,echec,9
2026-08-14,g025,b0326,reussite,6
2026-08-14,g025,b0346,echec,12
2026-08-14,g025,b0324,reussite,1
2026-08-14,g025,b0258,echec,11
2026-08-14,g025,b0306,echec,11
2026-08-14,g025,b0347,echec,15
2026-08-14,g025,b0298,echec,11
2026-08-14,g025,b0349,echec,14
2026-08-14,g025,b0287,reussite,9
2026-08-14,g035,b0302,reussite,1
2026-08-14,g035,b0253,echec,6
2026-08-14,g035,b0256,echec,11
2026-08-14,g035,b0322,reussite,12
2026-08-14,g035,b0273,echec,6
2026-08-14,g035,b0283,echec,11
2026-08-14,g035,b0293,echec,10
2026-08-14,g035,b0314,echec,13
2026-08-14,g043,b0271,reussite,1
2026-08-14,g043,b0253,reussite,1
2026-08-14,g043,b0315,echec,15
2026-08-14,g043,b0334,reussite,5
2026-08-14,g043,b0262,reussite,5
2026-08-14,g043,b0304,echec,10
2026-08-14,g043,b0344,echec,5
2026-08-14,g043,b0324,echec,7
2026-08-14,g044,b0262,reussite,5
2026-08-14,g044,b0251,reussite,1
2026-08-14,g044,b0350,reussite,1
2026-08-14,g044,b0326,echec,14
2026-08-14,g044,b0342,reussite,1
2026-08-14,g044,b0266,echec,7
2026-08-14,g044,b0332,reussite,1
2026-08-14,g044,b0327,echec,8
2026-08-14,g044,b0325,echec,16
2026-08-14,g044,b0257,echec,11
2026-08-14,g045,b0313,reussite,1
2026-08-14,g045,b0307,echec,7
2026-08-14,g045,b0336,echec,13
2026-08-14,g045,b0285,echec,7
2026-08-14,g045,b0322,reussite,1
2026-08-14,g045,b0286,echec,7
2026-08-14,g045,b0347,echec,17
2026-08-14,g045,b0317,echec,17
2026-08-14,g046,b0305,echec,6
2026-08-14,g046,b0315,echec,12
2026-08-14,g046,b0302,reussite,2
2026-08-14,g046,b0343,echec,14
2026-08-14,g046,b0265,echec,15
2026-08-14,g046,b0335,echec,18
2026-08-15,g012,b0314,reussite,1
2026-08-15,g012,b0295,echec,4
2026-08-15,g012,b0326,echec,16
2026-08-15,g012,b0313,reussite,1
2026-08-15,g012,b0316,reussite,6
2026-08-15,g012,b0334,reussite,1
2026-08-15,g012,b0306,echec,13
2026-08-15,g012,b0345,reussite,1
2026-08-15,g012,b0253,reussite,1
2026-08-15,g012,b0341,reussite,1
2026-08-15,g012,b0306,echec,9
2026-08-15,g012,b0347,echec,17
2026-08-15,g012,b0307,echec,11
2026-08-15,g012,b0328,echec,8
2026-08-15,g012,b0326,echec,6
2026-08-15,g012,b0327,echec,11
2026-08-15,g012,b0317,echec,11
2026-08-15,g021,b0350,reussite,1
2026-08-15,g021,b0285,echec,12
2026-08-15,g021,b0284,echec,16
2026-08-15,g021,b0335,echec,14
2026-08-15,g021,b0292,reussite,1
2026-08-15,g021,b0260,reussite,1
2026-08-15,g021,b0315,echec,6
2026-08-15,g021,b0265,echec,11
2026-08-15,g031,b0264,reussite,1
2026-08-15,g031,b0334,echec,3
2026-08-15,g031,b0344,reussite,3
2026-08-15,g031,b0283,reussite,4
2026-08-15,g031,b0308,echec,17
